customer_id;month_of_year;store_id;total_sales
3305;12;13;43.93
3306;1;15;30.04
3306;4;15;12.56
3306;12;15;9.58
3307;3;15;44.59
3308;1;13;9.74
3308;5;13;56.28
3308;6;13;46.69
3308;7;13;34.86
3308;9;13;42.13
3309;7;24;27.14
3310;2;17;45.94
3310;3;17;29.23
3310;5;17;10.46
3310;7;17;14.57
3310;9;17;39.72
3310;11;17;38.10
3311;1;11;29.28
3311;3;11;21.68
3311;4;11;16.90
3311;5;11;27.66
3312;2;15;34.97
3312;4;15;38.50
3313;1;15;3.78
3313;4;15;11.76
3316;8;7;42.15
3316;10;7;28.91
3316;11;6;31.06
3316;11;7;36.15
3319;5;11;21.05
3319;7;11;27.43
3320;8;24;27.43
3321;1;24;60.60
3321;3;24;109.27
3321;10;24;24.96
3321;12;24;15.74
3322;6;6;49.43
3322;7;6;13.19
3325;1;13;4.83
3325;3;13;53.07
3325;7;13;14.67
3325;11;13;15.69
3327;8;7;12.15
3327;12;6;12.15
3327;12;7;48.84
3328;3;17;66.77
3328;4;17;42.82
3328;5;17;66.69
3328;9;17;58.77
3328;11;17;7.02
3333;7;7;45.06
3334;1;17;31.01
3334;5;17;47.28
3334;8;17;16.88
3334;12;17;57.48
3336;2;15;21.42
3336;7;15;4.11
3336;11;15;5.79
3337;1;6;69.65
3337;4;6;19.54
3337;8;7;15.80
3337;12;7;32.98
3345;3;6;51.11
3346;2;7;1.89
3349;6;6;67.33
3349;8;7;16.20
3349;12;7;31.46
3350;6;11;42.37
3350;9;11;42.32
3350;12;11;30.21
3351;3;22;16.96
3351;9;22;9.74
3351;10;22;2.29
3351;11;22;19.82
3352;2;7;35.70
3352;5;6;71.09
3352;7;7;37.52
3352;8;7;33.97
3352;9;7;56.48
3352;10;6;10.35
3357;9;24;34.81
3358;12;15;33.77
3359;9;11;18.48
3359;12;11;51.73
3360;3;13;58.93
3360;4;13;23.10
3360;5;13;36.97
3360;7;13;27.39
3360;12;13;59.95
3361;4;24;15.01
3361;8;24;12.72
3361;11;24;35.92
3361;12;24;18.12
3367;4;7;26.12
3367;5;6;9.63
3369;9;24;37.56
3370;8;6;32.00
3370;12;7;13.98
3373;2;15;49.88
3373;8;15;21.20
3376;3;15;11.10
3380;7;24;15.76
3380;12;24;24.87
3385;3;15;10.52
3385;9;15;8.52
3386;1;24;78.64
3386;3;24;47.50
3386;7;24;31.29
3387;5;11;30.57
3387;7;11;49.39
3388;1;13;30.46
3388;2;13;7.41
3388;3;13;37.48
3388;4;13;73.41
3388;5;13;85.47
3388;6;13;26.58
3388;7;13;12.84
3388;8;13;7.41
3388;10;13;66.25
3388;12;13;52.47
3389;2;7;32.40
3389;7;6;12.94
3389;9;6;15.30
3389;11;7;83.44
3389;12;6;11.22
3392;12;6;42.21
3395;1;11;34.00
3395;2;11;76.89
3395;4;11;43.69
3395;11;11;32.00
3397;2;17;15.34
3397;3;17;105.24
3397;4;17;43.77
3397;7;17;20.51
3397;8;17;33.32
3401;1;11;8.84
3401;4;11;28.62
3401;5;11;35.06
3401;6;11;12.42
3401;7;11;42.34
3401;12;11;93.25
3403;11;7;23.44
3404;4;24;15.53
3404;6;24;30.63
3404;7;24;81.13
3404;8;24;59.00
3405;5;14;7.50
3407;10;7;4.65
3407;12;7;26.29
3409;6;14;16.81
3410;11;24;1.24
3412;1;11;44.10
3412;5;11;44.99
3412;12;11;11.34
3413;2;15;9.99
3413;9;15;6.48
3413;10;15;26.51
3414;6;6;22.12
3414;8;7;39.31
3415;1;15;32.95
3415;2;15;16.19
3415;8;15;26.63
3415;9;15;18.68
3416;12;6;6.96
3418;3;3;72.99
3418;5;3;38.93
3418;6;3;114.11
3418;7;3;14.68
3418;8;3;14.32
3418;9;3;18.25
3418;12;3;139.50
3422;5;23;9.70
3422;6;23;15.48
3422;7;23;23.26
3422;8;23;17.68
3422;9;23;15.88
3422;10;23;45.45
3422;11;23;23.75
3422;12;23;45.96
3423;3;13;68.06
3423;6;13;36.41
3423;7;13;37.12
3423;9;13;30.52
3423;10;13;75.12
3423;12;13;17.47
3425;1;11;13.66
3425;11;11;27.08
3425;12;11;3.39
3426;2;11;75.00
3426;5;11;11.65
3426;6;11;26.75
3427;1;24;12.39
3427;5;24;44.07
3428;1;24;44.27
3428;11;24;11.46
3434;2;24;35.00
3434;5;24;15.64
3434;7;24;77.96
3434;8;24;30.68
3435;1;11;4.23
3435;3;11;4.65
3435;10;11;31.52
3435;12;11;28.13
3436;1;11;40.59
3436;2;11;95.01
3436;5;11;34.71
3436;10;11;22.81
3437;10;6;38.36
3438;5;11;13.16
3438;6;11;14.70
3438;11;11;7.44
3441;1;3;23.32
3441;3;3;35.60
3441;7;3;25.30
3441;8;3;85.66
3441;9;3;32.80
3441;10;3;5.23
3441;12;3;27.00
3442;7;3;30.46
3442;8;3;31.40
3442;11;3;45.56
3442;12;3;3.58
3443;4;15;57.14
3443;8;15;60.64
3445;10;15;8.49
3445;11;15;37.73
3446;1;22;33.38
3446;9;22;21.09
3448;2;3;3.78
3448;3;3;64.24
3448;4;3;65.97
3448;5;3;5.18
3448;6;3;28.63
3448;7;3;24.05
3448;8;3;37.35
3448;10;3;60.03
3448;11;3;39.16
3449;1;6;69.74
3449;6;7;21.62
3451;2;6;47.65
3452;3;24;25.80
3452;7;24;11.82
3453;3;14;15.84
3455;6;7;45.48
3457;12;24;35.21
3458;1;24;32.65
3458;5;24;44.37
3458;8;24;8.65
3458;11;24;29.62
3460;2;11;24.15
3460;5;11;65.23
3460;6;11;8.74
3460;9;11;17.76
3460;10;11;18.78
3462;4;6;49.80
3462;6;6;27.01
3463;1;13;27.07
3463;2;13;25.28
3463;3;13;56.34
3463;5;13;5.60
3463;6;13;59.81
3463;7;13;36.33
3463;12;13;23.64
3466;8;15;33.36
3466;9;15;95.30
3467;6;15;24.06
3467;7;15;24.63
3467;11;15;38.46
3469;6;24;24.68
3469;9;24;49.88
3469;12;24;60.15
3470;2;17;11.93
3470;6;17;31.35
3470;9;17;35.09
3470;11;17;3.51
3471;1;11;27.58
3471;2;11;49.67
3471;9;11;73.56
3471;11;11;38.46
3473;7;15;13.44
3473;8;15;26.18
3473;9;15;31.00
3474;2;15;4.38
3474;5;15;16.88
3474;10;15;38.05
3476;1;3;43.85
3476;3;3;48.99
3476;4;3;10.52
3476;5;3;111.41
3476;6;3;150.07
3476;7;3;57.50
3476;9;3;46.19
3476;11;3;9.03
3476;12;3;88.98
3477;6;11;19.08
3477;9;11;34.67
3478;12;15;15.37
3480;1;7;52.16
3480;3;7;7.92
3480;4;7;8.55
3480;10;6;72.76
3480;11;7;37.91
3484;7;14;25.71
3484;9;14;8.44
3486;12;15;50.50
3490;1;13;11.13
3490;3;13;40.42
3490;6;13;3.80
3490;7;13;23.53
3490;11;13;59.94
3490;12;13;18.29
3491;1;16;33.54
3491;2;16;156.01
3491;3;16;33.53
3491;4;16;86.58
3491;6;16;41.26
3491;8;16;52.70
3491;9;16;2.98
3491;10;16;11.54
3491;12;16;25.35
3493;7;2;8.92
3497;1;17;28.42
3497;2;17;122.90
3497;3;17;18.00
3497;6;17;38.93
3497;8;17;12.09
3497;9;17;4.58
3497;10;17;81.50
3497;11;17;67.57
3497;12;17;52.96
3498;2;24;48.99
3498;8;24;14.57
3498;9;24;40.31
3498;10;24;21.09
3499;1;13;83.04
3499;7;13;22.92
3499;9;13;10.88
3499;11;13;37.29
3499;12;13;24.39
3500;7;15;47.64
3503;1;6;35.70
3503;12;6;21.38
3504;2;22;8.70
3504;3;22;20.61
3504;8;22;3.74
3506;4;7;51.06
3508;11;6;18.95
3509;6;24;44.25
3512;9;24;35.34
3512;12;24;11.92
3513;2;7;21.52
3513;5;7;22.23
3513;6;7;30.47
3513;8;6;17.85
3513;9;7;28.37
3515;4;14;21.56
3516;3;7;24.28
3520;3;15;11.19
3520;11;15;8.16
3521;2;14;19.18
3524;1;13;34.76
3524;5;13;4.80
3524;8;13;14.67
3524;10;13;11.84
3524;12;13;24.18
3527;10;24;28.75
3528;2;17;9.42
3528;3;17;26.30
3528;4;17;34.55
3528;5;17;39.17
3528;8;17;46.68
3528;9;17;13.02
3528;10;17;62.52
3528;12;17;18.58
3529;1;13;13.92
3529;6;13;16.72
3529;7;13;25.98
3531;5;7;9.06
3532;3;6;96.93
3532;11;7;34.97
3532;12;7;23.80
3533;1;3;47.59
3533;3;3;3.60
3533;4;3;26.29
3533;6;3;46.06
3533;7;3;26.09
3533;8;3;45.43
3533;9;3;33.13
3533;11;3;23.51
3533;12;3;25.60
3534;11;14;2.54
3538;1;11;42.49
3538;3;11;22.11
3538;7;11;49.13
3538;9;11;17.63
3538;12;11;42.10
3539;2;17;45.50
3539;3;17;20.31
3539;4;17;9.39
3539;6;17;18.60
3539;7;17;55.19
3539;8;17;49.40
3539;9;17;8.07
3539;10;17;11.11
3539;12;17;20.79
3540;2;24;44.15
3540;3;24;32.80
3540;5;24;20.13
3540;7;24;19.65
3540;9;24;43.24
3540;10;24;42.29
3540;11;24;18.73
3540;12;24;11.43
3541;3;15;16.93
3541;4;15;34.20
3543;5;11;18.18
3545;5;15;2.64
3545;11;15;15.10
3547;1;11;22.98
3547;3;11;14.50
3547;6;11;43.34
3547;10;11;32.07
3548;3;13;9.87
3548;4;13;5.19
3548;5;13;13.41
3548;6;13;5.14
3548;7;13;94.38
3548;8;13;40.81
3548;9;13;33.90
3549;1;22;11.46
3549;2;22;7.27
3549;4;22;9.45
3549;5;22;21.59
3549;6;22;19.83
3549;7;22;6.09
3549;11;22;15.01
3550;2;11;13.51
3550;4;11;18.96
3550;12;11;38.60
3551;12;6;7.86
3551;12;7;28.04
3552;2;17;75.85
3552;4;17;83.23
3552;5;17;80.34
3552;6;17;22.29
3552;7;17;25.99
3552;8;17;49.06
3552;12;17;24.59
3556;4;6;18.00
3557;4;24;12.87
3558;2;24;24.63
3558;4;24;27.36
3559;11;14;10.22
3561;12;24;10.80
3563;7;14;8.59
3564;6;14;32.67
3567;1;16;60.39
3567;3;16;16.37
3567;4;16;55.08
3567;5;16;188.56
3567;7;16;19.77
3567;8;16;63.17
3567;9;16;27.50
3567;11;16;10.71
3567;12;16;49.16
3572;1;11;28.83
3572;6;11;17.46
3572;9;11;30.16
3572;10;11;18.24
3576;3;15;13.26
3576;9;15;13.13
3577;3;11;53.54
3577;5;11;55.21
3577;11;11;49.09
3579;7;7;36.63
3579;10;6;19.40
3580;2;7;31.56
3580;11;6;36.01
3580;12;6;47.66
3585;2;6;34.44
3585;2;7;10.60
3585;6;6;47.15
3586;2;11;29.30
3586;6;11;71.30
3586;9;11;24.34
3586;11;11;69.66
3586;12;11;6.72
3587;8;6;16.61
3587;10;6;20.55
3588;3;24;35.71
3588;6;24;27.59
3589;1;13;27.73
3589;3;13;11.88
3589;6;13;13.10
3589;7;13;101.87
3589;8;13;25.56
3589;9;13;46.10
3589;11;13;18.49
3591;1;24;38.93
3591;5;24;8.82
3591;11;24;8.59
3593;1;3;64.17
3593;3;3;29.37
3593;5;3;43.46
3593;7;3;6.72
3593;9;3;10.44
3593;12;3;9.16
3596;1;11;35.23
3596;7;11;41.95
3596;10;11;55.04
3597;6;7;22.60
3597;8;7;31.00
3599;1;13;23.14
3599;2;13;30.21
3599;4;13;4.96
3599;5;13;63.53
3599;7;13;24.66
3599;9;13;21.09
3599;10;13;14.04
3599;12;13;6.39
3603;4;24;31.93
3603;12;24;37.10
3604;2;15;21.24
3605;5;14;19.16
3607;4;7;19.31
3609;5;24;40.02
3609;11;24;20.29
3611;7;24;51.43
3611;11;24;27.24
3612;3;24;28.29
3612;12;24;16.30
3619;1;15;12.24
3620;1;15;25.18
3620;3;15;4.54
3620;8;15;32.27
3626;3;11;46.15
3627;3;3;31.77
3627;4;3;22.08
3627;5;3;22.38
3627;6;3;83.98
3627;7;3;15.58
3627;8;3;37.96
3627;9;3;21.39
3627;10;3;23.51
3627;11;3;4.82
3628;1;2;13.61
3631;8;24;64.03
3632;1;7;75.68
3632;8;6;28.58
3632;11;7;2.12
3632;12;6;30.45
3633;4;15;27.94
3633;8;15;34.90
3634;5;15;12.44
3635;1;15;11.61
3635;4;15;52.36
3635;8;15;51.99
3635;11;15;65.56
3639;5;24;23.31
3639;11;24;19.45
3639;12;24;33.93
3640;6;24;47.40
3640;10;24;40.65
3642;4;24;7.05
3642;5;24;56.24
3643;1;22;9.13
3643;4;22;6.19
3643;11;22;18.83
3645;4;2;3.90
3645;7;2;15.55
3647;3;13;29.01
3647;5;13;55.20
3647;6;13;45.86
3647;9;13;41.34
3647;12;13;28.42
3649;4;11;26.52
3649;5;11;22.05
3649;7;11;4.23
3649;8;11;15.51
3650;2;15;12.92
3650;5;15;35.41
3650;8;15;12.93
3651;9;24;16.08
3652;2;7;18.72
3652;12;7;33.64
3655;3;6;47.28
3655;6;7;51.50
3656;7;11;21.84
3656;11;11;22.40
3660;7;24;31.46
3660;9;24;15.34
3660;10;24;6.16
3663;3;7;64.77
3663;10;7;7.96
3664;2;22;24.28
3664;6;22;46.49
3664;7;22;5.20
3666;1;7;11.80
3666;6;6;36.86
3666;12;7;37.81
3667;1;15;23.70
3667;3;15;34.13
3668;6;7;27.53
3668;7;7;9.60
3668;8;7;45.40
3669;7;24;36.07
3669;8;24;10.66
3669;12;24;15.78
3673;2;22;31.29
3674;1;15;29.98
3674;4;15;31.33
3676;2;3;63.34
3676;4;3;2.66
3676;6;3;20.36
3676;7;3;43.07
3676;8;3;4.96
3676;9;3;78.00
3676;10;3;41.16
3678;11;14;11.51
3679;7;24;68.53
3680;1;6;42.84
3680;6;7;40.58
3680;12;6;27.24
3681;2;13;18.28
3681;7;13;39.92
3681;11;13;29.94
3682;5;13;26.66
3682;7;13;57.73
3687;12;24;23.44
3688;7;24;32.73
3688;9;24;43.82
3691;2;17;36.28
3691;3;17;22.80
3691;5;17;19.80
3691;6;17;18.98
3691;9;17;42.51
3691;10;17;82.23
3691;11;17;10.94
3691;12;17;33.10
3692;2;16;57.37
3692;3;16;32.37
3692;4;16;6.93
3692;5;16;28.80
3692;7;16;45.88
3692;8;16;24.33
3692;11;16;44.62
3692;12;16;117.88
3693;1;3;58.53
3693;3;3;8.66
3693;4;3;30.31
3693;5;3;61.59
3693;7;3;29.11
3693;8;3;69.52
3693;11;3;52.34
3693;12;3;62.55
3695;7;13;40.31
3695;11;13;60.61
3697;9;14;3.33
3700;1;15;8.48
3700;2;15;15.58
3700;5;15;38.76
3700;6;15;11.86
3700;7;15;45.15
3700;10;15;11.74
3700;12;15;20.82
3701;6;6;42.28
3702;2;6;40.98
3702;2;7;19.26
3702;6;7;39.12
3702;12;7;16.55
3706;1;13;14.94
3706;3;13;16.95
3706;4;13;88.66
3706;5;13;75.42
3706;6;13;31.94
3706;7;13;50.01
3706;11;13;41.07
3707;2;24;23.95
3708;6;14;7.87
3709;1;7;18.56
3709;10;7;10.28
3709;11;7;55.84
3711;1;3;62.66
3711;3;3;39.12
3711;4;3;26.20
3711;5;3;32.92
3711;6;3;35.92
3711;8;3;70.11
3711;9;3;11.37
3711;12;3;32.05
3715;4;24;13.94
3716;1;17;61.12
3716;3;17;28.66
3716;4;17;32.47
3716;5;17;33.40
3716;7;17;67.44
3716;12;17;17.40
3718;1;11;39.56
3718;4;11;28.20
3718;6;11;21.88
3718;11;11;23.21
3719;6;23;22.98
3719;7;23;68.31
3719;8;23;45.01
3719;10;23;46.54
3719;11;23;34.94
3719;12;23;50.85
3720;10;7;25.56
3725;4;23;48.91
3725;5;23;11.74
3725;7;23;35.58
3725;9;23;41.85
3725;10;23;77.40
3725;12;23;16.94
3726;2;7;31.67
3726;5;6;47.29
3726;10;7;24.45
3727;10;14;1.80
3728;3;13;106.80
3728;7;13;33.49
3728;9;13;49.04
3728;11;13;20.66
3728;12;13;83.11
3731;2;15;25.13
3731;11;15;57.27
3732;2;14;6.74
3733;6;24;17.92
3734;9;24;42.37
3734;11;24;21.52
3735;2;24;57.33
3735;4;24;75.73
3738;2;7;4.10
3738;8;7;11.12
3738;9;6;18.06
3738;12;7;47.32
3739;3;2;11.64
3740;9;15;29.68
3740;12;15;14.24
3742;2;11;29.51
3742;5;11;39.69
3742;10;11;28.40
3742;11;11;13.37
3742;12;11;36.39
3744;2;6;6.79
3744;3;7;32.74
3744;7;6;18.54
3744;8;7;6.58
3744;9;6;35.63
3744;10;7;42.16
3746;12;24;29.47
3748;1;13;15.72
3748;3;13;48.54
3748;4;13;50.56
3748;5;13;41.09
3748;7;13;21.91
3748;8;13;51.86
3748;12;13;33.75
3749;3;15;37.23
3749;11;15;18.18
3750;3;6;28.40
3750;11;6;10.08
3751;4;15;24.21
3751;7;15;5.25
3751;11;15;22.77
3754;3;11;7.92
3754;11;11;44.17
3755;2;24;44.91
3755;5;24;23.73
3755;6;24;35.43
3755;8;24;42.08
3755;11;24;22.00
3758;5;24;27.44
3758;9;24;33.60
3759;1;13;7.59
3759;7;13;128.21
3759;12;13;44.47
3763;3;24;80.46
3763;7;24;54.16
3763;12;24;45.71
3767;6;7;29.05
3767;8;7;23.66
3767;11;6;59.72
3768;6;7;48.28
3770;6;14;20.36
3773;1;17;36.46
3773;2;17;29.12
3773;4;17;6.54
3773;5;17;58.36
3773;7;17;30.54
3773;8;17;57.18
3773;10;17;21.53
3773;11;17;8.67
3776;1;13;88.76
3776;5;13;29.82
3776;7;13;14.58
3776;10;13;8.22
3776;11;13;8.34
3776;12;13;10.96
3779;2;2;22.37
3780;6;24;8.72
3782;4;24;28.79
3782;12;24;28.70
3786;4;15;31.23
3787;5;3;2.58
3787;6;3;33.85
3787;8;3;21.41
3787;11;3;38.10
3787;12;3;41.56
3788;11;2;10.05
3790;3;6;14.48
3790;5;6;36.09
3792;4;7;20.55
3794;3;24;10.02
3796;1;11;30.18
3796;4;11;25.08
3796;7;11;28.82
3796;11;11;32.78
3796;12;11;22.14
3798;10;7;53.69
3799;1;13;113.05
3799;3;13;59.25
3799;5;13;8.85
3799;6;13;18.66
3801;3;11;27.90
3801;8;11;26.00
3801;10;11;37.75
3802;1;6;52.93
3803;2;24;23.19
3803;8;24;35.02
3804;7;24;70.40
3809;2;7;69.10
3809;6;6;15.41
3809;9;6;18.58
3809;10;6;25.85
3810;3;7;23.08
3810;9;6;7.50
3810;12;7;27.83
3813;2;7;35.49
3813;6;6;56.80
3813;10;6;50.90
3814;2;7;5.64
3814;11;6;56.09
3815;9;2;3.09
3815;12;2;3.69
3816;1;3;22.71
3816;2;3;16.53
3816;5;3;31.70
3816;6;3;59.07
3816;7;3;20.37
3816;8;3;44.13
3816;11;3;88.39
3816;12;3;23.63
3817;4;6;38.45
3817;7;6;14.33
3819;1;23;44.83
3819;7;23;7.19
3819;8;23;40.15
3819;11;23;68.30
3819;12;23;47.97
3821;1;15;36.50
3821;8;15;10.35
3825;2;22;33.15
3825;3;22;38.88
3825;6;22;28.14
3826;2;16;59.70
3826;3;16;41.73
3826;4;16;61.74
3826;5;16;48.86
3826;7;16;60.83
3826;8;16;22.79
3826;11;16;35.06
3826;12;16;62.12
3827;11;15;17.97
3828;3;24;46.57
3828;4;24;22.76
3828;10;24;23.36
3831;11;7;49.36
3838;5;17;16.14
3838;7;17;47.28
3838;8;17;33.88
3838;9;17;32.89
3838;11;17;54.56
3838;12;17;103.69
3839;8;14;5.21
3840;3;15;25.83
3840;8;15;44.70
3844;7;6;10.97
3844;10;7;11.03
3845;6;24;27.45
3845;7;24;43.47
3845;11;24;47.89
3847;3;11;43.02
3847;4;11;4.11
3847;5;11;37.83
3847;8;11;10.60
3847;9;11;18.27
3847;10;11;22.62
3849;1;15;47.61
3849;10;15;35.47
3850;7;7;14.35
3850;9;7;19.43
3852;11;24;21.83
3854;3;13;64.02
3854;5;13;47.24
3854;12;13;42.75
3855;1;15;28.79
3855;2;15;10.18
3855;4;15;22.43
3855;7;15;38.50
3859;1;24;8.52
3859;7;24;26.37
3860;6;15;9.36
3860;11;15;17.03
3861;1;14;5.30
3863;3;6;31.55
3863;5;7;30.50
3866;11;2;23.95
3869;8;7;49.93
3872;11;24;7.20
3873;6;11;20.58
3873;7;11;7.98
3873;9;11;66.53
3873;10;11;12.33
3875;10;6;15.72
3875;11;6;27.73
3877;12;14;19.25
3878;2;3;32.92
3878;3;3;55.03
3878;5;3;76.68
3878;7;3;69.23
3878;8;3;57.66
3878;9;3;28.65
3878;10;3;53.31
3882;1;13;11.02
3882;2;13;35.33
3882;3;13;11.31
3882;7;13;56.25
3882;8;13;41.37
3882;9;13;49.45
3882;11;13;11.22
3883;2;2;5.95
3883;11;2;23.39
3883;12;2;10.88
3886;8;15;38.01
3888;4;7;17.11
3888;7;7;33.98
3888;9;6;30.37
3889;2;3;38.85
3889;3;3;44.00
3889;7;3;42.44
3889;8;3;32.13
3889;9;3;23.01
3889;11;3;113.91
3889;12;3;92.43
3892;7;11;36.96
3892;12;11;31.66
3893;2;24;35.84
3893;8;24;25.88
3894;7;15;3.57
3895;11;14;20.89
3897;1;13;11.58
3897;4;13;34.18
3897;7;13;18.47
3897;12;13;16.45
3898;6;6;48.68
3900;8;24;39.84
3900;12;24;39.90
3902;2;15;16.09
3902;7;15;25.69
3902;11;15;2.46
3903;10;7;10.44
3903;11;6;24.50
3905;2;15;37.51
3906;2;15;38.02
3906;5;15;37.14
3907;1;24;19.40
3907;10;24;38.69
3908;9;7;24.47
3908;12;6;23.83
3911;6;7;21.17
3911;11;7;28.62
3912;8;15;43.11
3917;12;15;35.68
3918;3;7;41.33
3921;1;23;44.34
3921;2;23;31.83
3921;3;23;40.29
3921;5;23;19.03
3921;6;23;5.93
3921;7;23;67.71
3921;8;23;51.90
3921;9;23;63.52
3921;10;23;25.49
3921;11;23;57.23
3922;10;7;79.04
3922;11;7;41.23
3923;1;15;12.80
3923;3;15;8.54
3923;6;15;16.51
3925;1;11;36.65
3925;2;11;39.05
3925;3;11;34.73
3925;9;11;9.27
3925;10;11;8.70
3925;12;11;5.92
3927;7;24;16.20
3928;3;23;17.59
3928;6;23;32.65
3928;8;23;16.76
3928;9;23;53.95
3928;11;23;54.63
3928;12;23;22.22
3929;5;15;44.83
3929;11;15;23.58
3930;1;15;23.08
3930;10;15;29.02
3932;3;15;47.46
3932;10;15;41.08
3935;2;24;8.79
3935;5;24;55.41
3935;11;24;29.69
3935;12;24;32.20
3936;2;7;11.73
3936;4;6;32.45
3936;6;7;25.36
3936;10;7;45.77
3936;11;7;22.50
3937;1;13;14.45
3937;5;13;25.66
3937;6;13;30.49
3937;7;13;74.26
3937;9;13;10.41
3938;1;13;40.96
3938;7;13;44.52
3938;9;13;46.49
3939;3;7;43.47
3939;10;7;29.04
3940;9;15;1.66
3941;1;3;26.74
3941;3;3;15.43
3941;4;3;47.24
3941;6;3;62.33
3941;8;3;8.72
3941;11;3;21.38
3942;3;15;28.43
3942;5;15;72.60
3942;11;15;38.17
3944;3;14;15.14
3945;7;15;43.11
3946;4;6;19.74
3946;7;6;34.55
3946;9;6;35.80
3946;9;7;37.16
3946;12;7;4.59
3950;1;13;11.85
3950;5;13;24.80
3951;1;6;4.53
3951;10;6;1.90
3952;8;7;10.00
3952;10;6;46.46
3952;11;6;15.22
3954;10;24;39.64
3956;9;14;19.90
3962;1;14;14.34
3965;7;24;37.03
3965;8;24;30.58
3965;9;24;19.20
3965;10;24;11.02
3966;1;15;9.24
3966;12;15;59.12
3969;7;7;13.17
3969;10;7;21.69
3970;4;7;18.70
3970;6;6;9.20
3970;9;6;10.71
3973;3;15;6.90
3975;12;24;10.59
3976;1;17;44.36
3976;2;17;13.87
3976;3;17;30.38
3976;4;17;20.84
3976;9;17;38.97
3976;10;17;81.01
3976;11;17;59.05
3977;1;13;30.60
3977;3;13;20.10
3977;5;13;14.25
3977;6;13;33.48
3977;8;13;30.41
3979;3;13;42.73
3979;4;13;42.50
3979;7;13;50.40
3979;10;13;36.28
3979;12;13;3.39
3980;1;13;2.80
3980;3;13;46.95
3980;5;13;13.95
3980;6;13;17.73
3980;7;13;44.53
3980;9;13;36.41
3980;10;13;25.92
3981;3;7;24.15
3981;4;6;27.75
3981;6;6;26.86
3981;8;6;10.65
3981;10;7;8.82
3981;12;6;14.22
3983;8;24;7.84
3983;11;24;51.39
3985;1;11;46.00
3985;6;11;38.15
3985;10;11;41.08
3985;12;11;6.84
3986;12;11;11.56
3987;5;6;43.13
3988;4;24;19.00
3988;7;24;13.11
3989;1;15;4.88
3993;1;24;42.27
3993;2;24;34.39
3993;10;24;31.22
3993;11;24;23.40
3994;1;15;16.20
3994;6;15;11.96
3994;7;15;13.77
3996;6;6;38.86
3997;1;15;41.88
3999;1;15;7.86
4000;7;15;18.58
4000;9;15;22.08
4004;1;13;11.56
4004;12;13;79.40
4005;3;15;9.09
4005;5;15;23.85
4006;6;6;32.55
4006;7;6;26.32
4007;6;15;34.06
4007;10;15;31.55
4010;8;11;29.06
4010;10;11;24.34
4011;4;24;14.72
4012;4;24;14.97
4012;8;24;20.58
4015;1;7;16.89
4015;2;7;14.46
4016;1;7;26.06
4016;3;7;42.66
4016;8;7;8.16
4016;9;6;16.29
4017;4;15;43.41
4017;5;15;46.09
4018;1;2;17.78
4018;10;2;8.71
4019;7;11;39.89
4021;1;16;52.17
4021;2;16;145.44
4021;3;16;50.67
4021;4;16;36.32
4021;5;16;112.37
4021;6;16;112.12
4021;7;16;47.49
4021;8;16;118.17
4021;9;16;87.72
4021;10;16;120.86
4021;11;16;103.17
4021;12;16;92.19
4027;12;2;12.61
4029;1;17;28.86
4029;4;17;29.67
4029;5;17;27.17
4029;9;17;140.46
4029;10;17;63.02
4029;11;17;27.60
4029;12;17;72.88
4030;9;7;23.06
4030;11;6;37.23
4031;4;14;14.87
4032;3;11;13.49
4032;8;11;53.44
4032;9;11;34.34
4032;11;11;13.44
4035;12;2;7.56
4036;8;24;34.50
4039;3;24;19.11
4039;4;24;34.98
4041;3;24;28.53
4041;10;24;26.88
4045;12;15;9.16
4056;3;11;26.74
4056;12;11;43.34
4061;5;6;40.00
4061;8;7;30.80
4061;10;7;31.36
4061;12;7;1.90
4063;6;15;57.47
4063;10;15;30.92
4063;12;15;46.68
4064;8;24;1.84
4065;2;3;74.53
4065;3;3;13.84
4065;4;3;53.14
4065;5;3;11.16
4065;6;3;18.25
4065;7;3;5.30
4065;9;3;50.66
4065;11;3;88.73
4065;12;3;42.91
4066;1;3;19.62
4066;3;3;46.05
4066;4;3;37.20
4066;5;3;37.09
4066;7;3;51.70
4066;11;3;34.19
4067;4;11;45.70
4067;8;11;35.38
4067;12;11;15.46
4069;1;17;35.17
4069;2;17;65.45
4069;4;17;12.10
4069;6;17;29.23
4069;10;17;13.44
4069;12;17;71.50
4070;1;23;51.83
4070;3;23;12.07
4070;4;23;43.40
4070;6;23;26.48
4070;9;23;41.48
4070;12;23;22.62
4074;3;11;13.78
4074;11;11;21.34
4075;3;3;45.12
4075;7;3;30.28
4075;9;3;21.00
4075;11;3;59.28
4075;12;3;18.96
4076;4;2;3.93
4076;10;2;3.57
4076;12;2;21.35
4078;2;3;62.89
4078;4;3;51.21
4078;5;3;41.12
4078;9;3;32.94
4078;10;3;59.15
4079;2;7;18.14
4079;10;7;13.19
4080;8;11;11.71
4080;12;11;18.52
4081;1;24;28.11
4081;4;24;11.02
4081;8;24;24.38
4081;11;24;43.22
4082;3;24;23.77
4082;6;24;50.02
4082;10;24;40.00
4085;11;24;82.36
4086;8;15;12.95
4088;12;24;30.87
4090;2;6;10.95
4090;3;6;17.12
4090;4;7;25.73
4090;7;7;16.68
4094;2;16;20.97
4094;3;16;144.10
4094;4;16;73.69
4094;6;16;191.33
4094;7;16;61.41
4094;8;16;91.09
4094;9;16;89.96
4094;10;16;67.07
4094;11;16;40.75
